start,start_state,digit_multiset,x,y,first_result,first_result_state,distance_to_6174,trajectory
5614,5614,1456,5,1,5085,5085,7.0,5614 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5616,5616,1566,5,1,5085,5085,7.0,5616 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5617,5617,1567,6,1,6084,6084,7.0,5617 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5624,5624,2456,4,1,4086,4086,7.0,5624 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5626,5626,2566,4,1,4086,4086,7.0,5626 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5627,5627,2567,5,1,5085,5085,7.0,5627 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5628,5628,2568,6,1,6084,6084,7.0,5628 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5631,5631,1356,5,2,5175,5175,7.0,5631 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5637,5637,3567,4,1,4086,4086,7.0,5637 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5638,5638,3568,5,1,5085,5085,7.0,5638 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5639,5639,3569,6,1,6084,6084,7.0,5639 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5640,5640,0456,6,1,6084,6084,7.0,5640 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5641,5641,1456,5,1,5085,5085,7.0,5641 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5642,5642,2456,4,1,4086,4086,7.0,5642 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5648,5648,4568,4,1,4086,4086,7.0,5648 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5649,5649,4569,5,1,5085,5085,7.0,5649 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5659,5659,5569,4,1,4086,4086,7.0,5659 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5660,5660,0566,6,1,6084,6084,7.0,5660 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5661,5661,1566,5,1,5085,5085,7.0,5661 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5662,5662,2566,4,1,4086,4086,7.0,5662 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5671,5671,1567,6,1,6084,6084,7.0,5671 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5672,5672,2567,5,1,5085,5085,7.0,5672 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5673,5673,3567,4,1,4086,4086,7.0,5673 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5679,5679,5679,4,1,4086,4086,7.0,5679 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5682,5682,2568,6,1,6084,6084,7.0,5682 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5683,5683,3568,5,1,5085,5085,7.0,5683 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5684,5684,4568,4,1,4086,4086,7.0,5684 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5693,5693,3569,6,1,6084,6084,7.0,5693 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5694,5694,4569,5,1,5085,5085,7.0,5694 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5695,5695,5569,4,1,4086,4086,7.0,5695 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5697,5697,5679,4,1,4086,4086,7.0,5697 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5714,5714,1457,6,1,6084,6084,7.0,5714 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5716,5716,1567,6,1,6084,6084,7.0,5716 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5723,5723,2357,5,2,5175,5175,7.0,5723 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5724,5724,2457,5,1,5085,5085,7.0,5724 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5726,5726,2567,5,1,5085,5085,7.0,5726 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5727,5727,2577,5,2,5175,5175,7.0,5727 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5732,5732,2357,5,2,5175,5175,7.0,5732 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5734,5734,3457,4,1,4086,4086,7.0,5734 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5736,5736,3567,4,1,4086,4086,7.0,5736 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5738,5738,3578,5,2,5175,5175,7.0,5738 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5741,5741,1457,6,1,6084,6084,7.0,5741 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5742,5742,2457,5,1,5085,5085,7.0,5742 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5743,5743,3457,4,1,4086,4086,7.0,5743 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5749,5749,4579,5,2,5175,5175,7.0,5749 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5761,5761,1567,6,1,6084,6084,7.0,5761 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5762,5762,2567,5,1,5085,5085,7.0,5762 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5763,5763,3567,4,1,4086,4086,7.0,5763 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5769,5769,5679,4,1,4086,4086,7.0,5769 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5772,5772,2577,5,2,5175,5175,7.0,5772 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5783,5783,3578,5,2,5175,5175,7.0,5783 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5789,5789,5789,4,1,4086,4086,7.0,5789 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5794,5794,4579,5,2,5175,5175,7.0,5794 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5796,5796,5679,4,1,4086,4086,7.0,5796 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5798,5798,5789,4,1,4086,4086,7.0,5798 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5800,5800,0058,8,5,8442,8442,7.0,5800 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5824,5824,2458,6,1,6084,6084,7.0,5824 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5826,5826,2568,6,1,6084,6084,7.0,5826 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5833,5833,3358,5,2,5175,5175,7.0,5833 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5834,5834,3458,5,1,5085,5085,7.0,5834 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5836,5836,3568,5,1,5085,5085,7.0,5836 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5837,5837,3578,5,2,5175,5175,7.0,5837 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5842,5842,2458,6,1,6084,6084,7.0,5842 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5843,5843,3458,5,1,5085,5085,7.0,5843 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5844,5844,4458,4,1,4086,4086,7.0,5844 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5846,5846,4568,4,1,4086,4086,7.0,5846 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5862,5862,2568,6,1,6084,6084,7.0,5862 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5863,5863,3568,5,1,5085,5085,7.0,5863 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5864,5864,4568,4,1,4086,4086,7.0,5864 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5873,5873,3578,5,2,5175,5175,7.0,5873 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5879,5879,5789,4,1,4086,4086,7.0,5879 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5897,5897,5789,4,1,4086,4086,7.0,5897 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5899,5899,5899,4,1,4086,4086,7.0,5899 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5900,5900,0059,9,5,9441,9441,7.0,5900 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5901,5901,0159,9,4,9351,9351,7.0,5901 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5909,5909,0599,9,4,9351,9351,7.0,5909 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5910,5910,0159,9,4,9351,9351,7.0,5910 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5934,5934,3459,6,1,6084,6084,7.0,5934 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5936,5936,3569,6,1,6084,6084,7.0,5936 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5943,5943,3459,6,1,6084,6084,7.0,5943 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5944,5944,4459,5,1,5085,5085,7.0,5944 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5946,5946,4569,5,1,5085,5085,7.0,5946 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5947,5947,4579,5,2,5175,5175,7.0,5947 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5956,5956,5569,4,1,4086,4086,7.0,5956 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5963,5963,3569,6,1,6084,6084,7.0,5963 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5964,5964,4569,5,1,5085,5085,7.0,5964 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
5965,5965,5569,4,1,4086,4086,7.0,5965 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5967,5967,5679,4,1,4086,4086,7.0,5967 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5974,5974,4579,5,2,5175,5175,7.0,5974 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
5976,5976,5679,4,1,4086,4086,7.0,5976 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5978,5978,5789,4,1,4086,4086,7.0,5978 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5987,5987,5789,4,1,4086,4086,7.0,5987 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5989,5989,5899,4,1,4086,4086,7.0,5989 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5990,5990,0599,9,4,9351,9351,7.0,5990 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
5998,5998,5899,4,1,4086,4086,7.0,5998 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6001,6001,0016,6,1,6084,6084,7.0,6001 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6009,6009,0069,9,6,9531,9531,7.0,6009 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6010,6010,0016,6,1,6084,6084,7.0,6010 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6012,6012,0126,6,1,6084,6084,7.0,6012 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6018,6018,0168,8,5,8442,8442,7.0,6018 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6019,6019,0169,9,5,9441,9441,7.0,6019 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6021,6021,0126,6,1,6084,6084,7.0,6021 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6023,6023,0236,6,1,6084,6084,7.0,6023 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6029,6029,0269,9,4,9351,9351,7.0,6029 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6032,6032,0236,6,1,6084,6084,7.0,6032 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6034,6034,0346,6,1,6084,6084,7.0,6034 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6043,6043,0346,6,1,6084,6084,7.0,6043 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6045,6045,0456,6,1,6084,6084,7.0,6045 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6054,6054,0456,6,1,6084,6084,7.0,6054 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6056,6056,0566,6,1,6084,6084,7.0,6056 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6065,6065,0566,6,1,6084,6084,7.0,6065 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6081,6081,0168,8,5,8442,8442,7.0,6081 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6090,6090,0069,9,6,9531,9531,7.0,6090 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6091,6091,0169,9,5,9441,9441,7.0,6091 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6092,6092,0269,9,4,9351,9351,7.0,6092 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6100,6100,0016,6,1,6084,6084,7.0,6100 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6102,6102,0126,6,1,6084,6084,7.0,6102 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6108,6108,0168,8,5,8442,8442,7.0,6108 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6109,6109,0169,9,5,9441,9441,7.0,6109 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6112,6112,1126,5,1,5085,5085,7.0,6112 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6113,6113,1136,5,2,5175,5175,7.0,6113 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6119,6119,1169,8,5,8442,8442,7.0,6119 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6120,6120,0126,6,1,6084,6084,7.0,6120 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6121,6121,1126,5,1,5085,5085,7.0,6121 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6123,6123,1236,5,1,5085,5085,7.0,6123 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6124,6124,1246,5,2,5175,5175,7.0,6124 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6131,6131,1136,5,2,5175,5175,7.0,6131 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6132,6132,1236,5,1,5085,5085,7.0,6132 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6134,6134,1346,5,1,5085,5085,7.0,6134 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6135,6135,1356,5,2,5175,5175,7.0,6135 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6142,6142,1246,5,2,5175,5175,7.0,6142 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6143,6143,1346,5,1,5085,5085,7.0,6143 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6145,6145,1456,5,1,5085,5085,7.0,6145 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6146,6146,1466,5,2,5175,5175,7.0,6146 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6153,6153,1356,5,2,5175,5175,7.0,6153 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6154,6154,1456,5,1,5085,5085,7.0,6154 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6156,6156,1566,5,1,5085,5085,7.0,6156 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6157,6157,1567,6,1,6084,6084,7.0,6157 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6164,6164,1466,5,2,5175,5175,7.0,6164 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6165,6165,1566,5,1,5085,5085,7.0,6165 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6175,6175,1567,6,1,6084,6084,7.0,6175 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6177,6177,1677,6,1,6084,6084,7.0,6177 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6180,6180,0168,8,5,8442,8442,7.0,6180 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6190,6190,0169,9,5,9441,9441,7.0,6190 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6191,6191,1169,8,5,8442,8442,7.0,6191 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6201,6201,0126,6,1,6084,6084,7.0,6201 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6203,6203,0236,6,1,6084,6084,7.0,6203 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6209,6209,0269,9,4,9351,9351,7.0,6209 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6210,6210,0126,6,1,6084,6084,7.0,6210 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6211,6211,1126,5,1,5085,5085,7.0,6211 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6213,6213,1236,5,1,5085,5085,7.0,6213 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6214,6214,1246,5,2,5175,5175,7.0,6214 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6223,6223,2236,4,1,4086,4086,7.0,6223 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6230,6230,0236,6,1,6084,6084,7.0,6230 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6231,6231,1236,5,1,5085,5085,7.0,6231 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6232,6232,2236,4,1,4086,4086,7.0,6232 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6234,6234,2346,4,1,4086,4086,7.0,6234 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6241,6241,1246,5,2,5175,5175,7.0,6241 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6243,6243,2346,4,1,4086,4086,7.0,6243 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6245,6245,2456,4,1,4086,4086,7.0,6245 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6247,6247,2467,5,2,5175,5175,7.0,6247 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6254,6254,2456,4,1,4086,4086,7.0,6254 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6256,6256,2566,4,1,4086,4086,7.0,6256 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6257,6257,2567,5,1,5085,5085,7.0,6257 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6258,6258,2568,6,1,6084,6084,7.0,6258 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6265,6265,2566,4,1,4086,4086,7.0,6265 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6274,6274,2467,5,2,5175,5175,7.0,6274 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6275,6275,2567,5,1,5085,5085,7.0,6275 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6277,6277,2677,5,1,5085,5085,7.0,6277 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6278,6278,2678,6,1,6084,6084,7.0,6278 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6285,6285,2568,6,1,6084,6084,7.0,6285 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6287,6287,2678,6,1,6084,6084,7.0,6287 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6290,6290,0269,9,4,9351,9351,7.0,6290 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6302,6302,0236,6,1,6084,6084,7.0,6302 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6304,6304,0346,6,1,6084,6084,7.0,6304 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6311,6311,1136,5,2,5175,5175,7.0,6311 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6312,6312,1236,5,1,5085,5085,7.0,6312 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6314,6314,1346,5,1,5085,5085,7.0,6314 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6315,6315,1356,5,2,5175,5175,7.0,6315 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6320,6320,0236,6,1,6084,6084,7.0,6320 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6321,6321,1236,5,1,5085,5085,7.0,6321 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6322,6322,2236,4,1,4086,4086,7.0,6322 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6324,6324,2346,4,1,4086,4086,7.0,6324 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6340,6340,0346,6,1,6084,6084,7.0,6340 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6341,6341,1346,5,1,5085,5085,7.0,6341 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
6342,6342,2346,4,1,4086,4086,7.0,6342 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
6348,6348,3468,5,2,5175,5175,7.0,6348 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
6351,6351,1356,5,2,5175,5175,7.0,6351 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
